total_position_B_60,total_position_A_60,total_xp_B_60,total_xp_A_60,total_level_B_60,total_level_A_60,total_goldEarned_B_60,total_goldEarned_A_60,total_minionsKilled_B_60,total_minionsKilled_A_60,CHAMPION_KILL_B_60,CHAMPION_KILL_A_60,WARD_PLACED_B_60,WARD_PLACED_A_60,WARD_KILL_B_60,WARD_KILL_A_60,BUILDING_KILL_B_60,BUILDING_KILL_A_60,ELITE_MONSTER_KILL_B_60,ELITE_MONSTER_KILL_A_60,ITEM_PURCHASED_B_60,ITEM_PURCHASED_A_60,ITEM_SOLD_B_60,ITEM_SOLD_A_60,ITEM_DESTROYED_B_60,ITEM_DESTROYED_A_60,ITEM_UNDO_B_60,ITEM_UNDO_A_60,SKILL_LEVEL_UP_B_60,SKILL_LEVEL_UP_A_60,win,gameDuration,gameDuration_targetlabel
,,71577.0,59148.0,77.0,68.0,61974.0,53064.0,718.0,685.0,45.0,29.0,57.0,55.0,6.0,10.0,5.0,2.0,5.0,2.0,117.0,90.0,9.0,4.0,71.0,46.0,4.0,8.0,75.0,68.0,False,31.0,2
,,75343.0,84716.0,79.0,83.0,57951.0,70570.0,727.0,810.0,31.0,56.0,45.0,130.0,14.0,8.0,1.0,6.0,0.0,5.0,113.0,86.0,4.0,4.0,54.0,41.0,3.0,2.0,81.0,83.0,True,32.0,2
,,98967.0,104307.0,90.0,88.0,79241.0,80730.0,1022.0,959.0,48.0,42.0,67.0,239.0,30.0,20.0,10.0,9.0,4.0,6.0,133.0,128.0,4.0,6.0,73.0,66.0,10.0,1.0,93.0,88.0,False,43.0,2
,,71298.0,59168.0,77.0,69.0,59160.0,48290.0,683.0,663.0,37.0,23.0,67.0,40.0,11.0,10.0,6.0,2.0,5.0,1.0,93.0,95.0,6.0,5.0,45.0,64.0,2.0,0.0,74.0,69.0,False,31.0,2
,,64416.0,74960.0,72.0,79.0,56285.0,65329.0,582.0,613.0,39.0,54.0,29.0,125.0,8.0,4.0,2.0,5.0,1.0,6.0,93.0,93.0,8.0,4.0,53.0,44.0,9.0,2.0,72.0,80.0,True,32.0,2
,,72799.0,60947.0,77.0,69.0,63530.0,55166.0,675.0,627.0,46.0,29.0,165.0,70.0,20.0,70.0,3.0,4.0,4.0,4.0,117.0,121.0,5.0,2.0,77.0,78.0,4.0,4.0,77.0,69.0,False,33.0,2
,,89626.0,73936.0,83.0,78.0,71866.0,61162.0,1032.0,890.0,36.0,23.0,180.0,46.0,8.0,24.0,7.0,5.0,5.0,2.0,101.0,112.0,4.0,5.0,52.0,61.0,3.0,8.0,83.0,78.0,False,40.0,2
,,78583.0,63916.0,81.0,72.0,64255.0,52572.0,854.0,799.0,36.0,18.0,55.0,68.0,10.0,14.0,7.0,2.0,6.0,2.0,104.0,104.0,4.0,1.0,55.0,62.0,1.0,4.0,82.0,74.0,False,34.0,2
,,76672.0,80380.0,79.0,81.0,62094.0,68197.0,711.0,805.0,34.0,49.0,59.0,69.0,6.0,7.0,4.0,11.0,5.0,2.0,113.0,117.0,6.0,5.0,64.0,59.0,7.0,6.0,79.0,80.0,True,34.0,2
106012.0,126889.0,61890.0,68537.0,71.0,75.0,55791.0,60551.0,683.0,723.0,30.0,36.0,56.0,54.0,20.0,16.0,5.0,8.0,3.0,2.0,99.0,102.0,2.0,4.0,60.0,49.0,1.0,1.0,71.0,75.0,True,31.0,2
,,111653.0,95147.0,90.0,88.0,85055.0,78099.0,973.0,933.0,58.0,56.0,98.0,59.0,15.0,11.0,10.0,2.0,7.0,3.0,124.0,123.0,12.0,7.0,69.0,68.0,8.0,3.0,90.0,88.0,False,40.0,2
132948.0,134943.0,57693.0,70862.0,68.0,77.0,52475.0,61977.0,615.0,683.0,37.0,48.0,42.0,46.0,9.0,10.0,2.0,10.0,3.0,3.0,102.0,94.0,8.0,10.0,61.0,50.0,6.0,4.0,68.0,76.0,True,27.0,1
,,68641.0,78686.0,74.0,80.0,56552.0,63763.0,848.0,836.0,28.0,40.0,43.0,46.0,13.0,9.0,3.0,8.0,2.0,3.0,105.0,99.0,3.0,5.0,54.0,53.0,4.0,3.0,74.0,80.0,True,32.0,2
,,50154.0,45553.0,63.0,59.0,41093.0,45022.0,313.0,173.0,27.0,20.0,0.0,41.0,4.0,0.0,6.0,2.0,0.0,0.0,57.0,22.0,8.0,4.0,34.0,10.0,0.0,0.0,63.0,56.0,False,31.0,2
,,101654.0,105008.0,88.0,88.0,78166.0,82687.0,1101.0,947.0,41.0,48.0,75.0,66.0,14.0,17.0,2.0,12.0,2.0,8.0,130.0,111.0,10.0,7.0,66.0,73.0,15.0,4.0,88.0,87.0,True,42.0,2
,,59338.0,53531.0,68.0,65.0,55777.0,46572.0,651.0,589.0,39.0,27.0,40.0,105.0,13.0,6.0,11.0,1.0,4.0,1.0,96.0,93.0,8.0,4.0,47.0,45.0,4.0,8.0,68.0,65.0,False,26.0,1
,,115162.0,124936.0,90.0,90.0,92247.0,95359.0,999.0,1054.0,48.0,66.0,84.0,183.0,15.0,15.0,2.0,11.0,6.0,5.0,130.0,119.0,8.0,9.0,70.0,62.0,5.0,0.0,90.0,90.0,True,49.0,2
,,48659.0,37011.0,61.0,52.0,41998.0,31251.0,514.0,386.0,31.0,12.0,30.0,61.0,16.0,9.0,7.0,0.0,3.0,2.0,80.0,83.0,0.0,5.0,52.0,43.0,3.0,6.0,61.0,52.0,False,23.0,1
126071.0,84528.0,42201.0,51089.0,56.0,62.0,33982.0,55129.0,206.0,334.0,19.0,62.0,0.0,12.0,0.0,0.0,0.0,6.0,0.0,0.0,65.0,37.0,0.0,1.0,39.0,14.0,0.0,0.0,56.0,59.0,True,24.0,1
,,61868.0,69082.0,71.0,74.0,49316.0,58720.0,652.0,670.0,22.0,40.0,193.0,70.0,1.0,19.0,1.0,8.0,1.0,5.0,118.0,110.0,2.0,7.0,66.0,66.0,1.0,3.0,71.0,74.0,True,31.0,2
17764.0,34436.0,60169.0,56261.0,69.0,68.0,57853.0,49265.0,595.0,528.0,42.0,29.0,135.0,52.0,12.0,11.0,10.0,0.0,4.0,1.0,91.0,107.0,9.0,5.0,57.0,56.0,2.0,2.0,69.0,67.0,False,30.0,2
121434.0,96359.0,85322.0,86201.0,83.0,83.0,66204.0,70822.0,765.0,744.0,41.0,50.0,45.0,59.0,7.0,10.0,3.0,10.0,1.0,8.0,124.0,124.0,10.0,12.0,59.0,72.0,1.0,5.0,83.0,83.0,True,35.0,2
,,59450.0,68859.0,69.0,74.0,49399.0,61623.0,551.0,693.0,25.0,51.0,64.0,81.0,11.0,17.0,0.0,7.0,0.0,4.0,115.0,91.0,4.0,5.0,59.0,42.0,5.0,3.0,70.0,74.0,True,31.0,2
52556.0,41126.0,78714.0,82421.0,80.0,82.0,68314.0,67002.0,797.0,768.0,42.0,36.0,163.0,63.0,10.0,9.0,11.0,2.0,2.0,6.0,100.0,104.0,4.0,11.0,57.0,47.0,2.0,7.0,80.0,82.0,False,36.0,2
,,38189.0,56666.0,54.0,68.0,35560.0,51569.0,281.0,349.0,15.0,40.0,0.0,50.0,0.0,0.0,4.0,2.0,0.0,2.0,55.0,31.0,3.0,0.0,33.0,12.0,0.0,2.0,54.0,65.0,True,27.0,1
,,35780.0,45737.0,51.0,59.0,32641.0,46052.0,357.0,500.0,13.0,40.0,35.0,31.0,3.0,3.0,1.0,7.0,1.0,4.0,72.0,57.0,1.0,1.0,45.0,32.0,3.0,0.0,51.0,58.0,True,21.0,1
,,63176.0,52751.0,71.0,64.0,53810.0,43966.0,688.0,670.0,30.0,18.0,93.0,34.0,5.0,11.0,7.0,1.0,4.0,1.0,85.0,80.0,3.0,2.0,50.0,54.0,2.0,0.0,70.0,63.0,False,27.0,1
,,74910.0,62849.0,79.0,71.0,60788.0,48071.0,915.0,758.0,28.0,17.0,157.0,74.0,20.0,67.0,9.0,0.0,7.0,0.0,111.0,85.0,7.0,4.0,55.0,54.0,7.0,2.0,80.0,70.0,False,32.0,2
,,110579.0,106653.0,90.0,88.0,89009.0,84425.0,989.0,962.0,63.0,57.0,135.0,199.0,27.0,38.0,7.0,5.0,6.0,2.0,156.0,149.0,18.0,9.0,91.0,84.0,18.0,12.0,93.0,88.0,False,48.0,2
,,57621.0,71617.0,68.0,76.0,47126.0,61106.0,637.0,739.0,23.0,43.0,46.0,52.0,8.0,17.0,1.0,14.0,1.0,6.0,103.0,90.0,2.0,6.0,60.0,47.0,3.0,2.0,68.0,76.0,True,30.0,2
,,99209.0,120767.0,90.0,90.0,85118.0,89281.0,930.0,951.0,43.0,65.0,55.0,169.0,13.0,7.0,8.0,3.0,3.0,7.0,112.0,140.0,8.0,6.0,52.0,77.0,9.0,4.0,90.0,93.0,True,46.0,2
78166.0,95237.0,75652.0,86112.0,78.0,83.0,66735.0,73696.0,892.0,819.0,38.0,48.0,58.0,58.0,6.0,4.0,8.0,9.0,2.0,5.0,106.0,104.0,6.0,6.0,49.0,51.0,2.0,5.0,81.0,83.0,True,36.0,2
,,71007.0,57993.0,75.0,68.0,55045.0,46925.0,721.0,639.0,40.0,19.0,47.0,62.0,8.0,10.0,6.0,2.0,5.0,1.0,81.0,95.0,1.0,4.0,49.0,49.0,4.0,1.0,75.0,67.0,False,29.0,1
,,43141.0,51523.0,57.0,63.0,38092.0,45509.0,465.0,514.0,21.0,33.0,24.0,31.0,0.0,1.0,1.0,8.0,0.0,3.0,64.0,80.0,2.0,2.0,28.0,41.0,3.0,4.0,56.0,63.0,True,23.0,1
,,59368.0,40628.0,69.0,56.0,52590.0,36185.0,572.0,354.0,49.0,14.0,83.0,21.0,0.0,0.0,8.0,2.0,3.0,2.0,71.0,61.0,1.0,3.0,38.0,29.0,1.0,7.0,69.0,56.0,False,27.0,1
,,75692.0,77996.0,79.0,81.0,63668.0,65538.0,740.0,808.0,44.0,41.0,62.0,164.0,18.0,16.0,6.0,8.0,3.0,4.0,122.0,111.0,5.0,6.0,61.0,66.0,5.0,4.0,79.0,80.0,True,33.0,2
,,78960.0,77494.0,80.0,78.0,67490.0,61146.0,760.0,693.0,49.0,42.0,47.0,108.0,7.0,8.0,9.0,3.0,6.0,2.0,98.0,81.0,5.0,9.0,52.0,71.0,6.0,5.0,82.0,78.0,False,33.0,2
,,39683.0,54761.0,55.0,66.0,30706.0,48210.0,312.0,496.0,11.0,36.0,293.0,30.0,5.0,5.0,1.0,9.0,0.0,5.0,55.0,62.0,1.0,3.0,33.0,33.0,2.0,0.0,54.0,65.0,True,25.0,1
18005.0,23221.0,62064.0,48295.0,71.0,62.0,52758.0,40171.0,764.0,615.0,25.0,13.0,58.0,89.0,17.0,9.0,7.0,1.0,4.0,1.0,86.0,84.0,1.0,4.0,51.0,41.0,0.0,1.0,71.0,62.0,False,27.0,1
128848.0,83655.0,110467.0,115144.0,89.0,90.0,82923.0,92062.0,976.0,1018.0,51.0,72.0,78.0,76.0,5.0,7.0,1.0,10.0,2.0,7.0,119.0,119.0,7.0,9.0,62.0,67.0,3.0,3.0,89.0,90.0,True,43.0,2
,,92668.0,70790.0,86.0,76.0,73053.0,56286.0,933.0,772.0,50.0,21.0,56.0,330.0,14.0,5.0,8.0,3.0,6.0,1.0,95.0,112.0,6.0,13.0,51.0,61.0,4.0,3.0,86.0,76.0,False,36.0,2
,,46858.0,61446.0,60.0,70.0,38511.0,55042.0,546.0,724.0,14.0,39.0,38.0,50.0,16.0,10.0,1.0,12.0,0.0,4.0,83.0,97.0,0.0,2.0,47.0,56.0,1.0,3.0,60.0,70.0,True,26.0,1
,,64396.0,49944.0,71.0,63.0,56515.0,40044.0,675.0,489.0,35.0,15.0,77.0,41.0,3.0,8.0,10.0,0.0,3.0,2.0,85.0,91.0,4.0,2.0,42.0,56.0,5.0,6.0,71.0,63.0,False,29.0,1
,,62032.0,50448.0,71.0,62.0,54609.0,43019.0,620.0,603.0,33.0,16.0,62.0,67.0,11.0,9.0,9.0,2.0,5.0,1.0,105.0,86.0,4.0,2.0,58.0,37.0,2.0,5.0,69.0,63.0,False,30.0,2
,,65824.0,75578.0,73.0,79.0,55163.0,62962.0,732.0,780.0,21.0,38.0,359.0,54.0,7.0,15.0,4.0,9.0,2.0,4.0,92.0,97.0,5.0,3.0,43.0,46.0,0.0,3.0,73.0,79.0,True,33.0,2
,,97516.0,91940.0,87.0,85.0,84105.0,72774.0,834.0,836.0,61.0,46.0,91.0,70.0,31.0,33.0,12.0,3.0,6.0,3.0,137.0,124.0,14.0,9.0,81.0,65.0,8.0,6.0,86.0,85.0,False,40.0,2
,,35138.0,42030.0,51.0,57.0,31691.0,41848.0,381.0,434.0,13.0,34.0,29.0,34.0,6.0,7.0,1.0,6.0,0.0,3.0,62.0,76.0,2.0,5.0,34.0,37.0,1.0,5.0,51.0,57.0,True,20.0,1
,,29873.0,42289.0,47.0,57.0,26331.0,44083.0,175.0,271.0,14.0,46.0,0.0,11.0,1.0,0.0,1.0,8.0,0.0,1.0,55.0,27.0,3.0,1.0,29.0,15.0,0.0,0.0,47.0,57.0,True,21.0,1
,,54822.0,67160.0,66.0,73.0,46585.0,59200.0,603.0,610.0,23.0,45.0,47.0,306.0,4.0,9.0,2.0,10.0,1.0,4.0,89.0,90.0,2.0,7.0,45.0,46.0,3.0,8.0,65.0,73.0,True,29.0,1
110426.0,84976.0,31493.0,37781.0,48.0,53.0,29999.0,44019.0,225.0,220.0,17.0,38.0,0.0,16.0,0.0,0.0,0.0,4.0,0.0,0.0,52.0,22.0,3.0,1.0,28.0,8.0,0.0,0.0,48.0,53.0,True,21.0,1
,,69928.0,77115.0,76.0,79.0,58258.0,64958.0,671.0,746.0,33.0,48.0,47.0,56.0,10.0,10.0,4.0,7.0,0.0,6.0,129.0,111.0,10.0,6.0,72.0,60.0,9.0,6.0,76.0,79.0,True,33.0,2
,,62390.0,51145.0,70.0,63.0,55295.0,45273.0,676.0,591.0,27.0,23.0,57.0,276.0,10.0,7.0,9.0,0.0,5.0,0.0,91.0,74.0,5.0,2.0,71.0,39.0,3.0,1.0,70.0,62.0,False,29.0,1
,,63631.0,74554.0,72.0,79.0,54182.0,64071.0,681.0,793.0,28.0,43.0,68.0,77.0,13.0,11.0,2.0,3.0,0.0,7.0,111.0,104.0,6.0,6.0,55.0,62.0,3.0,4.0,71.0,81.0,True,33.0,2
,,44476.0,35426.0,59.0,52.0,40907.0,26970.0,550.0,360.0,23.0,8.0,31.0,19.0,1.0,0.0,6.0,1.0,5.0,0.0,66.0,71.0,0.0,3.0,36.0,37.0,0.0,2.0,59.0,52.0,False,21.0,1
,,56933.0,45301.0,68.0,60.0,54861.0,39423.0,600.0,378.0,46.0,23.0,26.0,36.0,8.0,0.0,9.0,0.0,5.0,0.0,90.0,78.0,5.0,3.0,45.0,47.0,4.0,1.0,67.0,60.0,False,24.0,1
,,80183.0,74838.0,81.0,78.0,66051.0,59657.0,791.0,808.0,40.0,29.0,93.0,54.0,14.0,6.0,8.0,3.0,2.0,5.0,93.0,120.0,4.0,8.0,44.0,55.0,1.0,7.0,81.0,78.0,False,35.0,2
,,57677.0,68884.0,68.0,75.0,48941.0,58914.0,671.0,628.0,19.0,47.0,51.0,41.0,11.0,14.0,2.0,6.0,2.0,5.0,86.0,92.0,3.0,4.0,49.0,48.0,5.0,1.0,68.0,75.0,True,30.0,2
,,72112.0,77124.0,77.0,78.0,58269.0,61782.0,791.0,800.0,28.0,27.0,66.0,123.0,15.0,11.0,3.0,6.0,4.0,4.0,98.0,111.0,6.0,8.0,55.0,60.0,5.0,6.0,77.0,78.0,True,34.0,2
,,81713.0,75350.0,83.0,78.0,66442.0,60571.0,733.0,658.0,44.0,43.0,59.0,85.0,12.0,3.0,7.0,3.0,4.0,3.0,100.0,108.0,5.0,4.0,45.0,60.0,5.0,5.0,83.0,78.0,False,33.0,2
50254.0,35480.0,78034.0,77251.0,80.0,78.0,64474.0,59827.0,866.0,895.0,32.0,25.0,81.0,53.0,14.0,20.0,12.0,1.0,6.0,1.0,121.0,99.0,6.0,3.0,92.0,51.0,7.0,6.0,80.0,78.0,False,34.0,2
,,24579.0,38128.0,42.0,54.0,18453.0,36523.0,158.0,428.0,6.0,39.0,107.0,11.0,0.0,0.0,0.0,7.0,0.0,1.0,50.0,44.0,0.0,2.0,31.0,27.0,0.0,0.0,40.0,54.0,True,16.0,0
,,85175.0,107840.0,83.0,88.0,64930.0,88340.0,355.0,510.0,43.0,64.0,0.0,19.0,0.0,0.0,6.0,6.0,0.0,0.0,97.0,38.0,19.0,4.0,56.0,22.0,0.0,0.0,82.0,80.0,True,50.0,2
,,53114.0,68608.0,66.0,75.0,40388.0,51484.0,600.0,701.0,9.0,31.0,63.0,235.0,65.0,18.0,1.0,3.0,1.0,3.0,75.0,87.0,1.0,3.0,43.0,45.0,8.0,2.0,66.0,78.0,True,30.0,2
,,77981.0,63992.0,80.0,72.0,67491.0,57188.0,779.0,736.0,39.0,36.0,108.0,320.0,16.0,19.0,9.0,3.0,4.0,4.0,113.0,105.0,6.0,2.0,67.0,54.0,5.0,6.0,80.0,71.0,False,33.0,2
,,30748.0,21599.0,47.0,39.0,29681.0,25384.0,256.0,87.0,24.0,7.0,0.0,22.0,3.0,0.0,6.0,0.0,0.0,0.0,35.0,12.0,0.0,0.0,25.0,4.0,0.0,0.0,47.0,39.0,False,20.0,1
,,65608.0,79458.0,73.0,80.0,56425.0,67944.0,661.0,825.0,29.0,46.0,108.0,61.0,18.0,16.0,1.0,9.0,0.0,6.0,102.0,112.0,2.0,4.0,55.0,62.0,1.0,5.0,73.0,80.0,True,35.0,2
,,22083.0,31295.0,39.0,44.0,20837.0,37778.0,101.0,234.0,9.0,55.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,53.0,24.0,0.0,1.0,28.0,8.0,0.0,1.0,39.0,43.0,True,17.0,0
21203.0,39135.0,68399.0,58836.0,73.0,68.0,57944.0,51134.0,683.0,737.0,34.0,22.0,120.0,49.0,5.0,11.0,8.0,3.0,5.0,2.0,103.0,91.0,2.0,2.0,65.0,47.0,1.0,2.0,75.0,67.0,False,30.0,2
,,71864.0,58109.0,76.0,68.0,59574.0,44548.0,764.0,664.0,35.0,18.0,43.0,105.0,13.0,11.0,8.0,1.0,7.0,1.0,90.0,92.0,7.0,3.0,46.0,48.0,5.0,2.0,76.0,70.0,False,30.0,2
,,63596.0,53525.0,72.0,64.0,56770.0,42721.0,707.0,618.0,32.0,17.0,51.0,79.0,8.0,17.0,12.0,0.0,7.0,0.0,88.0,89.0,5.0,1.0,42.0,49.0,2.0,2.0,71.0,67.0,False,29.0,1
,,79597.0,84209.0,81.0,83.0,64288.0,70234.0,710.0,790.0,40.0,50.0,394.0,47.0,7.0,13.0,3.0,10.0,1.0,7.0,116.0,101.0,7.0,7.0,60.0,46.0,4.0,7.0,81.0,85.0,True,33.0,2
,,66213.0,50152.0,74.0,63.0,56283.0,44842.0,692.0,692.0,36.0,17.0,54.0,51.0,24.0,18.0,8.0,2.0,5.0,2.0,84.0,94.0,6.0,3.0,43.0,57.0,2.0,2.0,73.0,66.0,False,27.0,1
129248.0,111441.0,49731.0,60776.0,62.0,69.0,44438.0,61499.0,323.0,366.0,27.0,55.0,0.0,24.0,1.0,0.0,1.0,6.0,0.0,0.0,70.0,30.0,8.0,2.0,44.0,15.0,0.0,0.0,62.0,68.0,True,29.0,1
,,53356.0,44607.0,65.0,59.0,45307.0,36639.0,610.0,627.0,29.0,9.0,37.0,42.0,11.0,14.0,6.0,1.0,2.0,2.0,91.0,79.0,3.0,5.0,48.0,48.0,2.0,2.0,64.0,59.0,False,24.0,1
,,51732.0,42211.0,64.0,56.0,45673.0,32634.0,651.0,410.0,21.0,13.0,41.0,53.0,9.0,9.0,11.0,1.0,4.0,0.0,69.0,69.0,2.0,7.0,47.0,31.0,4.0,6.0,64.0,56.0,False,24.0,1
,,63278.0,70596.0,71.0,76.0,53947.0,59554.0,729.0,712.0,31.0,33.0,81.0,166.0,15.0,12.0,3.0,9.0,2.0,5.0,110.0,102.0,2.0,5.0,58.0,55.0,5.0,3.0,71.0,76.0,True,30.0,2
,,86482.0,74403.0,84.0,77.0,73728.0,68736.0,677.0,716.0,55.0,48.0,175.0,218.0,18.0,18.0,7.0,3.0,5.0,4.0,121.0,123.0,5.0,13.0,62.0,65.0,6.0,6.0,83.0,77.0,False,38.0,2
19490.0,18890.0,79044.0,64201.0,81.0,71.0,67032.0,60441.0,697.0,725.0,45.0,29.0,63.0,60.0,20.0,8.0,8.0,5.0,6.0,1.0,95.0,110.0,8.0,12.0,57.0,58.0,2.0,10.0,79.0,71.0,False,33.0,2
,,27106.0,37365.0,44.0,53.0,22477.0,40013.0,160.0,224.0,9.0,47.0,0.0,11.0,1.0,0.0,1.0,4.0,0.0,0.0,54.0,35.0,1.0,1.0,28.0,14.0,0.0,0.0,43.0,53.0,True,20.0,1
,,37047.0,64413.0,52.0,70.0,28316.0,58794.0,223.0,504.0,15.0,56.0,0.0,11.0,1.0,0.0,1.0,9.0,0.0,5.0,66.0,30.0,3.0,2.0,38.0,13.0,0.0,1.0,52.0,65.0,True,24.0,1
,,74452.0,64901.0,77.0,72.0,65674.0,52690.0,693.0,617.0,52.0,31.0,64.0,50.0,5.0,11.0,7.0,0.0,6.0,0.0,106.0,103.0,4.0,5.0,65.0,59.0,3.0,11.0,77.0,72.0,False,31.0,2
,,77035.0,73185.0,80.0,77.0,61751.0,60665.0,834.0,797.0,35.0,35.0,104.0,58.0,11.0,14.0,4.0,7.0,6.0,1.0,98.0,88.0,4.0,4.0,53.0,44.0,1.0,4.0,78.0,76.0,True,34.0,2
,,59911.0,76439.0,69.0,79.0,54987.0,67272.0,597.0,781.0,34.0,53.0,125.0,57.0,16.0,26.0,2.0,10.0,1.0,6.0,114.0,117.0,7.0,4.0,61.0,71.0,5.0,1.0,71.0,79.0,True,30.0,2
,,70376.0,58319.0,76.0,67.0,60619.0,47934.0,669.0,556.0,49.0,23.0,40.0,54.0,9.0,4.0,7.0,3.0,3.0,3.0,97.0,88.0,4.0,3.0,51.0,47.0,1.0,1.0,76.0,67.0,False,31.0,2
,,38812.0,47594.0,54.0,61.0,34647.0,42892.0,521.0,597.0,15.0,25.0,37.0,72.0,4.0,6.0,1.0,7.0,0.0,4.0,71.0,66.0,4.0,0.0,36.0,29.0,1.0,1.0,55.0,59.0,True,22.0,1
,,44036.0,45622.0,58.0,59.0,37170.0,43459.0,331.0,419.0,25.0,38.0,0.0,453.0,0.0,0.0,1.0,10.0,0.0,5.0,60.0,63.0,0.0,2.0,41.0,25.0,0.0,6.0,58.0,59.0,True,21.0,1
,,53278.0,69027.0,65.0,75.0,50686.0,59823.0,593.0,763.0,28.0,42.0,45.0,39.0,8.0,11.0,2.0,7.0,1.0,5.0,92.0,109.0,6.0,5.0,64.0,64.0,5.0,13.0,67.0,74.0,True,27.0,1
,,50032.0,38586.0,62.0,54.0,44793.0,30415.0,636.0,522.0,28.0,5.0,228.0,106.0,13.0,8.0,8.0,0.0,4.0,1.0,75.0,64.0,2.0,1.0,48.0,36.0,2.0,1.0,62.0,55.0,False,24.0,1
,,72902.0,75876.0,76.0,80.0,62519.0,62502.0,788.0,817.0,32.0,37.0,82.0,160.0,27.0,19.0,9.0,2.0,5.0,4.0,104.0,113.0,9.0,8.0,50.0,65.0,8.0,7.0,76.0,80.0,False,34.0,2
,,34740.0,51003.0,51.0,63.0,31467.0,52285.0,173.0,340.0,23.0,53.0,0.0,12.0,0.0,0.0,1.0,5.0,0.0,0.0,63.0,24.0,2.0,1.0,35.0,9.0,0.0,0.0,51.0,63.0,True,23.0,1
,,81983.0,88193.0,82.0,84.0,65710.0,71307.0,789.0,680.0,44.0,49.0,243.0,42.0,1.0,7.0,2.0,6.0,2.0,7.0,105.0,104.0,6.0,6.0,48.0,60.0,6.0,4.0,82.0,84.0,True,36.0,2
,,76680.0,78672.0,79.0,80.0,69828.0,64110.0,629.0,709.0,55.0,40.0,61.0,46.0,8.0,9.0,10.0,2.0,8.0,1.0,104.0,107.0,8.0,6.0,48.0,51.0,5.0,5.0,77.0,80.0,False,35.0,2
,,24781.0,38736.0,42.0,54.0,21467.0,38767.0,315.0,542.0,7.0,18.0,15.0,42.0,2.0,3.0,0.0,13.0,0.0,3.0,53.0,55.0,0.0,0.0,24.0,29.0,3.0,0.0,42.0,54.0,True,17.0,0
138024.0,138354.0,51373.0,60662.0,63.0,70.0,42742.0,53625.0,563.0,691.0,15.0,40.0,53.0,46.0,6.0,7.0,2.0,8.0,0.0,5.0,88.0,83.0,5.0,7.0,38.0,53.0,2.0,2.0,63.0,70.0,True,28.0,1
,,67603.0,64311.0,74.0,71.0,55971.0,52143.0,768.0,794.0,24.0,22.0,45.0,79.0,18.0,12.0,6.0,3.0,3.0,3.0,85.0,96.0,5.0,4.0,41.0,49.0,4.0,0.0,73.0,71.0,False,34.0,2
23618.0,20462.0,61954.0,51529.0,70.0,64.0,56039.0,43186.0,658.0,571.0,44.0,18.0,45.0,52.0,22.0,11.0,8.0,0.0,4.0,1.0,99.0,92.0,10.0,2.0,50.0,57.0,5.0,0.0,69.0,63.0,False,28.0,1
131144.0,129678.0,52066.0,64490.0,63.0,72.0,43274.0,55346.0,538.0,664.0,22.0,36.0,43.0,52.0,5.0,7.0,0.0,7.0,3.0,4.0,108.0,83.0,6.0,1.0,65.0,36.0,3.0,2.0,63.0,72.0,True,27.0,1
,,71373.0,78811.0,76.0,80.0,54779.0,63330.0,703.0,798.0,33.0,39.0,47.0,113.0,16.0,9.0,0.0,7.0,1.0,5.0,106.0,100.0,6.0,3.0,55.0,52.0,1.0,4.0,76.0,80.0,True,33.0,2
34707.0,31808.0,43919.0,48583.0,59.0,62.0,35279.0,41938.0,274.0,277.0,16.0,26.0,0.0,7.0,0.0,0.0,5.0,2.0,0.0,0.0,59.0,26.0,2.0,0.0,36.0,8.0,0.0,0.0,59.0,62.0,False,26.0,1
,,99301.0,105200.0,88.0,88.0,84155.0,80696.0,1051.0,1120.0,44.0,38.0,117.0,97.0,35.0,35.0,8.0,3.0,7.0,3.0,136.0,137.0,8.0,13.0,88.0,71.0,6.0,11.0,88.0,88.0,False,44.0,2
99162.0,79553.0,45783.0,59231.0,60.0,68.0,44222.0,60452.0,309.0,349.0,21.0,56.0,0.0,16.0,0.0,0.0,3.0,5.0,0.0,0.0,79.0,36.0,12.0,2.0,46.0,23.0,0.0,0.0,60.0,58.0,True,31.0,2
,,69987.0,77939.0,76.0,80.0,57495.0,66783.0,674.0,840.0,28.0,47.0,39.0,56.0,10.0,8.0,2.0,10.0,3.0,3.0,105.0,106.0,8.0,10.0,58.0,111.0,6.0,3.0,76.0,78.0,True,32.0,2
,,67864.0,52756.0,74.0,65.0,56775.0,40437.0,733.0,626.0,38.0,14.0,45.0,58.0,12.0,10.0,9.0,1.0,4.0,2.0,85.0,83.0,3.0,4.0,45.0,45.0,2.0,3.0,76.0,65.0,False,27.0,1
,,60296.0,68581.0,70.0,74.0,51053.0,57420.0,664.0,658.0,33.0,36.0,423.0,50.0,13.0,5.0,1.0,8.0,1.0,6.0,94.0,95.0,7.0,7.0,43.0,77.0,2.0,4.0,69.0,74.0,True,29.0,1
,,74996.0,62395.0,79.0,70.0,64202.0,46757.0,847.0,533.0,44.0,20.0,60.0,42.0,9.0,19.0,13.0,0.0,4.0,1.0,110.0,89.0,3.0,1.0,52.0,44.0,1.0,3.0,78.0,70.0,False,33.0,2
63437.0,33287.0,30916.0,23447.0,48.0,41.0,30467.0,26977.0,216.0,121.0,22.0,10.0,0.0,15.0,3.0,0.0,5.0,0.0,0.0,0.0,43.0,12.0,0.0,0.0,22.0,4.0,0.0,0.0,48.0,41.0,False,19.0,0
